815000,Nelson,Northern Metropolitan
435000,Jellis,Northern Metropolitan
890000,Jellis,Northern Metropolitan
1815000,Nelson,Northern Metropolitan
2500000,Jellis,Northern Metropolitan
860000,Jellis,Northern Metropolitan
491000,Jellis,Northern Metropolitan
990000,Nelson,Northern Metropolitan
350000,hockingstuart,Northern Metropolitan
871000,Jellis,Northern Metropolitan
985000,Jellis,Northern Metropolitan
1250000,Ray,Northern Metropolitan
542000,Raine,Northern Metropolitan
641000,RW,Northern Metropolitan
1395000,Nelson,Northern Metropolitan
860000,Ray,Northern Metropolitan
440000,Nelson,Northern Metropolitan
860000,Jellis,Northern Metropolitan
835000,Jellis,Northern Metropolitan
705000,Chambers,Northern Metropolitan
800000,Biggin,Northern Metropolitan
880000,Nelson,Northern Metropolitan
1000000,Nelson,Northern Metropolitan
754000,Nelson,Northern Metropolitan
916000,Nelson,Northern Metropolitan
590000,Woodards,Northern Metropolitan
575000,Nelson,Northern Metropolitan
1020000,Jellis,Northern Metropolitan
1510000,Nelson,Northern Metropolitan
801000,Jellis,Northern Metropolitan
820000,Jellis,Northern Metropolitan
370000,Jellis,Northern Metropolitan
1170000,Nelson,Northern Metropolitan
1790000,Ray,Northern Metropolitan
640000,Walshe,Northern Metropolitan
820000,Nelson,Northern Metropolitan
1875000,Jellis,Northern Metropolitan
1053000,Ray,Northern Metropolitan
705000,Nelson,Northern Metropolitan
240000,Hodges,Northern Metropolitan
1175000,Jellis,Northern Metropolitan
1217000,Walshe,Northern Metropolitan
1020000,Jellis,Northern Metropolitan
1180000,Jellis,Northern Metropolitan
1340000,Nelson,Northern Metropolitan
1410000,Jellis,Northern Metropolitan
1550000,Nelson,Northern Metropolitan
740000,Nelson,Northern Metropolitan
947000,Woodards,Northern Metropolitan
592500,Nelson,Northern Metropolitan
1317000,Nelson,Northern Metropolitan
370000,Nelson,Northern Metropolitan
765000,Nelson,Northern Metropolitan
772000,Collins,Northern Metropolitan
1210000,Nelson,Northern Metropolitan
1755000,Jellis,Northern Metropolitan
1073000,Jellis,Northern Metropolitan
1080000,Nelson,Northern Metropolitan
945000,Jellis,Northern Metropolitan
755000,Nelson,Northern Metropolitan
521500,Peter,Northern Metropolitan
320000,Nelson,Northern Metropolitan
1190000,Nelson,Northern Metropolitan
942000,McDonald,Northern Metropolitan
471000,Jellis,Northern Metropolitan
473000,Harrington,Northern Metropolitan
1200000,Nelson,Northern Metropolitan
930000,Nelson,Northern Metropolitan
265000,Walshe,Northern Metropolitan
955000,hockingstuart,Northern Metropolitan
1350000,Woodards,Northern Metropolitan
380000,Nelson,Northern Metropolitan
300000,Grantham,Northern Metropolitan
810000,Brad,Northern Metropolitan
380000,Brad,Northern Metropolitan
793000,Ray,Northern Metropolitan
400000,Nelson,Northern Metropolitan
400500,Nelson,Northern Metropolitan
797500,Nelson,Northern Metropolitan
435000,Nelson,Northern Metropolitan
920000,Jellis,Northern Metropolitan
1172000,Stockdale,Northern Metropolitan
1300000,Jellis,Northern Metropolitan
1330000,Nelson,Northern Metropolitan
1245000,Barry,Northern Metropolitan
900000,hockingstuart,Northern Metropolitan
1205000,Raine,Northern Metropolitan
380000,Jellis,Northern Metropolitan
1095000,Nelson,Northern Metropolitan
680000,Nelson,Northern Metropolitan
711000,Nelson,Northern Metropolitan
910000,Raine,Northern Metropolitan
1186000,Nelson,Northern Metropolitan
500000,Brad,Northern Metropolitan
1005000,Nelson,Northern Metropolitan
385000,Jellis,Northern Metropolitan
656000,Collins,Northern Metropolitan
370000,Ray,Northern Metropolitan
320000,Jellis,Northern Metropolitan
988000,Nelson,Northern Metropolitan
400000,Nelson,Northern Metropolitan
330000,hockingstuart/Advantage,Northern Metropolitan
1200000,Jellis,Northern Metropolitan
537000,Jellis,Northern Metropolitan
910000,Brad,Northern Metropolitan
285000,Walshe,Northern Metropolitan
921500,Ray,Northern Metropolitan
995000,Brad,Northern Metropolitan
901000,Rendina,Northern Metropolitan
1315000,Nelson,Northern Metropolitan
370000,Nelson,Northern Metropolitan
735000,Jellis,Northern Metropolitan
1000000,Nelson,Northern Metropolitan
252000,McDonald,Northern Metropolitan
1700000,Jellis,Northern Metropolitan
820000,Jellis,Northern Metropolitan
370000,Jellis,Northern Metropolitan
484000,Jellis,Northern Metropolitan
815000,Ray,Northern Metropolitan
1150000,Jellis,Northern Metropolitan
351000,Nelson,Northern Metropolitan
1150000,Nelson,Northern Metropolitan
598000,Nelson,Northern Metropolitan
497000,Hodges,Northern Metropolitan
403000,hockingstuart,Northern Metropolitan
440000,Jellis,Northern Metropolitan
816000,Nelson,Northern Metropolitan
1585000,Gunn&Co,Northern Metropolitan
970000,Nelson,Northern Metropolitan
851000,Jellis,Eastern Metropolitan
1300000,Jellis,Eastern Metropolitan
1110000,Barry,Eastern Metropolitan
1235000,Jellis,Eastern Metropolitan
1505000,Jellis,Eastern Metropolitan
1303000,Barry,Eastern Metropolitan
1336000,Barry,Eastern Metropolitan
880000,Barry,Eastern Metropolitan
980000,Barry,Eastern Metropolitan
975000,Fletchers,Eastern Metropolitan
1127000,Jellis,Eastern Metropolitan
990000,Barry,Eastern Metropolitan
1401000,Ray,Eastern Metropolitan
1340000,Barry,Eastern Metropolitan
1225000,Ray,Eastern Metropolitan
1490000,Fletchers,Eastern Metropolitan
1250000,Jellis,Eastern Metropolitan
1002000,Jellis,Eastern Metropolitan
1260000,Barry,Eastern Metropolitan
905000,Barry,Eastern Metropolitan
1400000,Barry,Eastern Metropolitan
1085000,Barry,Eastern Metropolitan
1300000,Jellis,Eastern Metropolitan
787000,Barry,Eastern Metropolitan
1280000,Barry,Eastern Metropolitan
1075000,Jellis,Eastern Metropolitan
890000,Fletchers,Eastern Metropolitan
1320000,Jellis,Eastern Metropolitan
1302000,Barry,Eastern Metropolitan
1050000,Fletchers,Eastern Metropolitan
1000000,hockingstuart,Eastern Metropolitan
1300000,McGrath,Eastern Metropolitan
1250000,Barry,Eastern Metropolitan
976000,Barry,Eastern Metropolitan
980000,Fletchers,Eastern Metropolitan
812500,Barry,Eastern Metropolitan
990000,Barry,Eastern Metropolitan
1244000,Fletchers,Eastern Metropolitan
1100000,Barry,Eastern Metropolitan
1475000,Barry,Eastern Metropolitan
1140000,hockingstuart,Eastern Metropolitan
833000,Philip,Eastern Metropolitan
903000,Barry,Eastern Metropolitan
1351000,Jellis,Eastern Metropolitan
1060000,Jellis,Eastern Metropolitan
1063000,Jellis,Eastern Metropolitan
1590000,Jellis,Southern Metropolitan
1390000,Fletchers,Southern Metropolitan
1300000,Stockdale,Southern Metropolitan
1890000,Ray,Southern Metropolitan
1022500,Ray,Southern Metropolitan
1250000,Fletchers,Southern Metropolitan
1151000,Buxton,Southern Metropolitan
1755000,Buxton,Southern Metropolitan
686000,Ray,Southern Metropolitan
1300000,Marshall,Southern Metropolitan
1160000,Greg,Southern Metropolitan
2000000,Fletchers,Southern Metropolitan
790000,Fletchers,Southern Metropolitan
1682000,Jellis,Southern Metropolitan
625000,Jellis,Southern Metropolitan
780000,Jellis,Southern Metropolitan
1342000,McGrath,Southern Metropolitan
1782800,Buxton,Southern Metropolitan
1468000,Buxton,Southern Metropolitan
650000,Buxton,Southern Metropolitan
1060000,Ray,Southern Metropolitan
1255000,Buxton,Southern Metropolitan
900000,Jellis,Southern Metropolitan
633000,Noel,Southern Metropolitan
1070500,Buxton,Southern Metropolitan
1175000,Noel,Southern Metropolitan
1521000,Marshall,Southern Metropolitan
1350000,Fletchers,Southern Metropolitan
752000,Allens,Southern Metropolitan
570000,Ray,Southern Metropolitan
1460000,Marshall,Southern Metropolitan
745000,Noel,Southern Metropolitan
2150000,RW,Southern Metropolitan
746000,Buxton,Southern Metropolitan
1540000,Jellis,Southern Metropolitan
1145000,Jellis,Southern Metropolitan
1410000,Fletchers,Southern Metropolitan
640000,Noel,Southern Metropolitan
1800000,Jellis,Southern Metropolitan
1270000,Jellis,Southern Metropolitan
900000,Noel,Southern Metropolitan
1250000,Barry,Southern Metropolitan
1410000,Buxton,Southern Metropolitan
1100000,Buxton,Southern Metropolitan
1485000,Woodards,Southern Metropolitan
2068000,Buxton,Southern Metropolitan
1000000,Noel,Southern Metropolitan
800000,Lindellas,Southern Metropolitan
702000,Barry,Southern Metropolitan
2650000,Jellis,Southern Metropolitan
1615000,Marshall,Southern Metropolitan
3225000,RT,Southern Metropolitan
1017000,Jellis,Southern Metropolitan
729000,Noel,Southern Metropolitan
2600000,Marshall,Southern Metropolitan
1650000,Marshall,Southern Metropolitan
2860000,Jellis,Southern Metropolitan
950000,Jellis,Southern Metropolitan
615000,Noel,Southern Metropolitan
1987000,Jellis,Southern Metropolitan
683000,RT,Southern Metropolitan
1690000,hockingstuart,Southern Metropolitan
430000,Jellis,Southern Metropolitan
717000,Noel,Southern Metropolitan
1300000,Fletchers,Southern Metropolitan
2950000,Fletchers,Southern Metropolitan
2600000,Jellis,Southern Metropolitan
2325000,Marshall,Southern Metropolitan
435000,LITTLE,Southern Metropolitan
892000,hockingstuart,Southern Metropolitan
900400,Noel,Southern Metropolitan
2090000,Noel,Southern Metropolitan
1250000,Fletchers,Southern Metropolitan
2000000,Jellis,Southern Metropolitan
1302000,Fletchers,Southern Metropolitan
1430000,J,Southern Metropolitan
1622000,Noel,Southern Metropolitan
502000,O'Donoghues,Southern Metropolitan
435000,LITTLE,Southern Metropolitan
620000,Jellis,Southern Metropolitan
2000000,Marshall,Southern Metropolitan
591000,Jellis,Southern Metropolitan
2608000,Marshall,Southern Metropolitan
1780000,Fletchers,Southern Metropolitan
2250000,O'Donoghues,Southern Metropolitan
895000,O'Donoghues,Southern Metropolitan
1800000,Marshall,Southern Metropolitan
1400000,Jellis,Southern Metropolitan
693000,Bekdon,Southern Metropolitan
900000,Jellis,Southern Metropolitan
2700000,Jellis,Southern Metropolitan
530000,Ross,Southern Metropolitan
805000,Noel,Southern Metropolitan
2228000,Jellis,Southern Metropolitan
930000,Ray,Southern Metropolitan
590000,Jellis,Southern Metropolitan
4760000,Jellis,Southern Metropolitan
1602500,Lindellas,Southern Metropolitan
1515000,hockingstuart,Southern Metropolitan
1800000,Marshall,Southern Metropolitan
530000,Fletchers,Southern Metropolitan
558000,Buxton,Southern Metropolitan
1185000,Kay,Southern Metropolitan
2177000,Kay,Southern Metropolitan
2155000,Noel,Southern Metropolitan
3400000,Jellis,Southern Metropolitan
1470000,Noel,Southern Metropolitan
820000,Jellis,Southern Metropolitan
2105000,Fletchers,Southern Metropolitan
1625000,Jellis,Southern Metropolitan
1750000,Jellis,Southern Metropolitan
3300000,Kay,Southern Metropolitan
667000,Woodards,Southern Metropolitan
2800000,Marshall,Southern Metropolitan
1175000,Jellis,Southern Metropolitan
775000,hockingstuart,Southern Metropolitan
2220000,Marshall,Southern Metropolitan
2015000,Jellis,Southern Metropolitan
700000,Marshall,Southern Metropolitan
1700000,Garvey,Southern Metropolitan
3225000,Marshall,Southern Metropolitan
810000,Garvey,Southern Metropolitan
3320000,Weast,Southern Metropolitan
2125000,Marshall,Southern Metropolitan
2030000,Jellis,Southern Metropolitan
2750000,RT,Southern Metropolitan
2000000,Noel,Southern Metropolitan
706000,Fletchers,Southern Metropolitan
2250000,Marshall,Southern Metropolitan
2740000,Fletchers,Southern Metropolitan
2950000,Marshall,Southern Metropolitan
1587500,Marshall,Southern Metropolitan
1550000,Noel,Southern Metropolitan
765000,Jellis,Southern Metropolitan
830000,Century,Southern Metropolitan
2375000,Jellis,Southern Metropolitan
2900000,Jellis,Southern Metropolitan
2200000,Noel,Southern Metropolitan
2620000,Marshall,Southern Metropolitan
1305000,Jellis,Southern Metropolitan
4350000,Marshall,Southern Metropolitan
928000,Fletchers,Southern Metropolitan
2930000,Jellis,Southern Metropolitan
2950000,Jellis,Southern Metropolitan
3800000,Marshall,Southern Metropolitan
722000,Jellis,Southern Metropolitan
2350000,Jellis,Southern Metropolitan
1680000,Jellis,Southern Metropolitan
1640000,Marshall,Southern Metropolitan
1680000,Fletchers,Southern Metropolitan
3550000,RT,Southern Metropolitan
1385000,Jellis,Southern Metropolitan
3400000,Jellis,Southern Metropolitan
690500,Fletchers,Southern Metropolitan
1850000,Marshall,Southern Metropolitan
736000,Marshall,Southern Metropolitan
1843000,Jellis,Southern Metropolitan
685000,RT,Southern Metropolitan
1800000,Jellis,Southern Metropolitan
1800000,Jellis,Southern Metropolitan
3145000,RW,Southern Metropolitan
1742000,Fletchers,Southern Metropolitan
1420000,O'Donoghues,Southern Metropolitan
1016000,Fletchers,Southern Metropolitan
1330000,Nelson,Northern Metropolitan
1540000,Nelson,Northern Metropolitan
1425000,Nelson,Northern Metropolitan
1725000,hockingstuart,Northern Metropolitan
1280000,Nelson,Northern Metropolitan
2950000,Chambers,Northern Metropolitan
2175000,Woodards,Northern Metropolitan
765000,Nelson,Northern Metropolitan
800000,Nelson,Northern Metropolitan
1301000,Nelson,Northern Metropolitan
2718000,Ray,Northern Metropolitan
468000,Nelson,Northern Metropolitan
2400000,Kelly,Northern Metropolitan
2210000,Nelson,Northern Metropolitan
1330000,Nelson,Northern Metropolitan
2520000,Nelson,Northern Metropolitan
1214000,Nelson,Northern Metropolitan
1955000,Nelson,Northern Metropolitan
390000,Kelly,Northern Metropolitan
885000,Nelson,Northern Metropolitan
2050000,Nelson,Northern Metropolitan
910000,Nelson,Northern Metropolitan
880000,Nelson,Northern Metropolitan
1950000,Nelson,Northern Metropolitan
1280000,Nelson,Northern Metropolitan
437000,Nelson,Northern Metropolitan
1150000,Nelson,Northern Metropolitan
520000,Nelson,Northern Metropolitan
570000,hockingstuart,Northern Metropolitan
820000,Ray,Southern Metropolitan
795000,Gary,Southern Metropolitan
600000,Woodards,Southern Metropolitan
1295000,hockingstuart,Southern Metropolitan
1275000,hockingstuart,Southern Metropolitan
1620000,Buxton,Southern Metropolitan
510000,Marshall,Southern Metropolitan
255000,Ray,Southern Metropolitan
890000,hockingstuart,Southern Metropolitan
346000,Woodards,Southern Metropolitan
860000,Gary,Southern Metropolitan
586000,hockingstuart,Southern Metropolitan
772000,hockingstuart,Southern Metropolitan
1506000,Jellis,Southern Metropolitan
675000,Gary,Southern Metropolitan
525000,hockingstuart,Southern Metropolitan
290000,Ray,Southern Metropolitan
363000,hockingstuart,Southern Metropolitan
360000,Gary,Southern Metropolitan
967500,hockingstuart,Southern Metropolitan
1350000,Gary,Southern Metropolitan
516000,hockingstuart,Southern Metropolitan
330000,hockingstuart,Southern Metropolitan
1600000,Woodards,Southern Metropolitan
1170000,hockingstuart,Southern Metropolitan
260000,Gary,Southern Metropolitan
1008000,Woodards,Southern Metropolitan
625000,Woodards,Southern Metropolitan
700000,Gary,Southern Metropolitan
545000,Ray,Southern Metropolitan
1170000,Woodards,Southern Metropolitan
1830000,Gary,Southern Metropolitan
250000,hockingstuart,Southern Metropolitan
930000,hockingstuart,Southern Metropolitan
465000,Ray,Southern Metropolitan
1646000,Ray,Southern Metropolitan
460000,Ray,Southern Metropolitan
1550000,hockingstuart,Southern Metropolitan
707000,Ray,Southern Metropolitan
804000,hockingstuart,Southern Metropolitan
1200000,Woodards,Southern Metropolitan
1501000,Gary,Southern Metropolitan
950000,Gary,Southern Metropolitan
970000,Marshall,Southern Metropolitan
345000,Thomson,Southern Metropolitan
817500,Jellis,Southern Metropolitan
1450000,Ray,Southern Metropolitan
1000000,Ray,Southern Metropolitan
855000,Gary,Southern Metropolitan
675000,Gary,Southern Metropolitan
588000,Woodards,Southern Metropolitan
455000,Woodards,Southern Metropolitan
602500,Thomson,Southern Metropolitan
662000,Ray,Southern Metropolitan
1420000,hockingstuart,Southern Metropolitan
920000,Woodards,Southern Metropolitan
1287000,Ray,Southern Metropolitan
656000,Property,Southern Metropolitan
930000,hockingstuart,Southern Metropolitan
415000,hockingstuart,Southern Metropolitan
650000,hockingstuart,Southern Metropolitan
1360000,Woodards,Southern Metropolitan
380000,Woodards,Southern Metropolitan
765000,Woodards,Southern Metropolitan
1423000,Woodards,Southern Metropolitan
1900000,Buxton,Southern Metropolitan
907000,Ray,Southern Metropolitan
350000,hockingstuart,Southern Metropolitan
1430000,Ray,Southern Metropolitan
983500,Thomson,Southern Metropolitan
1490000,Gary,Southern Metropolitan
572000,Ray,Southern Metropolitan
990000,Ray,Southern Metropolitan
1100000,hockingstuart,Southern Metropolitan
1125000,Ray,Southern Metropolitan
601000,Noel,Southern Metropolitan
1410000,Ray,Southern Metropolitan
405000,Matthew,Southern Metropolitan
1655000,Marshall,Southern Metropolitan
1910000,Buxton,Southern Metropolitan
808000,Gary,Southern Metropolitan
1252000,Woodards,Southern Metropolitan
370000,Thomson,Southern Metropolitan
1880000,Private/Tiernan's,Southern Metropolitan
896000,Woodards,Southern Metropolitan
1802100,hockingstuart,Southern Metropolitan
585000,Australian,Southern Metropolitan
450000,Anderson,Southern Metropolitan
737000,Woodards,Southern Metropolitan
860000,Buxton,Southern Metropolitan
605000,Woodards,Southern Metropolitan
1300000,hockingstuart,Southern Metropolitan
1518000,hockingstuart,Southern Metropolitan
632500,Buxton,Southern Metropolitan
435000,Gary,Southern Metropolitan
468250,Ray,Southern Metropolitan
1716000,Woodards,Southern Metropolitan
270000,hockingstuart,Southern Metropolitan
365000,hockingstuart,Southern Metropolitan
340000,hockingstuart,Southern Metropolitan
722500,Gary,Southern Metropolitan
1600000,Gary,Southern Metropolitan
1665000,Gary,Southern Metropolitan
323000,hockingstuart,Southern Metropolitan
550000,Gary,Southern Metropolitan
638000,Gary,Southern Metropolitan
131000,Rodney,Southern Metropolitan
1090000,Gary,Southern Metropolitan
1365000,McGrath,Southern Metropolitan
1750000,Marshall,Southern Metropolitan
580000,Abercromby's,Southern Metropolitan
2005000,Jellis,Southern Metropolitan
523000,hockingstuart,Southern Metropolitan
420000,Gary,Southern Metropolitan
290000,hockingstuart,Southern Metropolitan
608000,Gary,Southern Metropolitan
570000,hockingstuart,Southern Metropolitan
520500,Gary,Southern Metropolitan
1400000,Gary,Southern Metropolitan
2830000,Gary,Southern Metropolitan
722000,Castran,Southern Metropolitan
450000,Gary,Southern Metropolitan
1870000,Marshall,Southern Metropolitan
622000,Castran,Southern Metropolitan
536000,Gary,Southern Metropolitan
2625000,Marshall,Southern Metropolitan
570000,Gary,Southern Metropolitan
550000,Gary,Southern Metropolitan
2170000,Gary,Southern Metropolitan
1577500,hockingstuart,Southern Metropolitan
1460000,hockingstuart,Southern Metropolitan
275500,Gary,Southern Metropolitan
1065000,hockingstuart,Southern Metropolitan
1470000,Gary,Southern Metropolitan
1012000,Gary,Southern Metropolitan
599000,Gary,Southern Metropolitan
1160500,Gary,Southern Metropolitan
650000,hockingstuart,Southern Metropolitan
1170000,Biggin,Southern Metropolitan
1314000,Gary,Southern Metropolitan
1030000,Gary,Southern Metropolitan
1225000,Biggin,Southern Metropolitan
1450000,RT,Southern Metropolitan
1774500,hockingstuart,Southern Metropolitan
525500,Ray,Southern Metropolitan
1960000,hockingstuart,Southern Metropolitan
825000,Gary,Southern Metropolitan
1262000,hockingstuart,Southern Metropolitan
1110000,hockingstuart,Southern Metropolitan
1410000,Gary,Southern Metropolitan
1303500,hockingstuart,Southern Metropolitan
1115000,Gary,Southern Metropolitan
1340000,Buxton,Southern Metropolitan
1200000,hockingstuart,Southern Metropolitan
1570000,Matthew,Southern Metropolitan
1001000,Biggin,Southern Metropolitan
1330000,Gary,Southern Metropolitan
290000,Gary,Southern Metropolitan
1570000,hockingstuart,Southern Metropolitan
1916000,Biggin,Southern Metropolitan
500000,Ray,Southern Metropolitan
752000,Buxton,Southern Metropolitan
1507000,Jellis,Southern Metropolitan
890000,Purplebricks,Southern Metropolitan
700000,Bekdon,Southern Metropolitan
1000000,Buxton,Southern Metropolitan
865000,Buxton,Southern Metropolitan
1042500,Buxton,Southern Metropolitan
1002000,Ray,Southern Metropolitan
992000,Gary,Southern Metropolitan
650000,hockingstuart,Southern Metropolitan
965000,Buxton,Southern Metropolitan
920000,LITTLE,Southern Metropolitan
1301000,Buxton,Southern Metropolitan
1415500,hockingstuart,Southern Metropolitan
705000,Buxton,Southern Metropolitan
1260000,McGrath,Southern Metropolitan
1460000,Buxton,Southern Metropolitan
1000000,Thomson,Southern Metropolitan
845000,Buxton,Southern Metropolitan
881000,Ray,Southern Metropolitan
1270000,Nelson,Northern Metropolitan
780000,Harrington,Northern Metropolitan
1060000,Nelson,Northern Metropolitan
930000,Collins,Northern Metropolitan
1420000,Collins,Northern Metropolitan
1075000,Nelson,Northern Metropolitan
1105000,Harrington,Northern Metropolitan
1209000,Jellis,Northern Metropolitan
3010000,Collins,Northern Metropolitan
1435000,Nelson,Northern Metropolitan
1417000,Nelson,Northern Metropolitan
1290000,Jellis,Northern Metropolitan
1226000,Nelson,Northern Metropolitan
495000,iTRAK,Northern Metropolitan
325000,Collins,Northern Metropolitan
1370000,Collins,Northern Metropolitan
1620000,Nelson,Northern Metropolitan
1180000,Harrington,Northern Metropolitan
1405000,Nelson,Northern Metropolitan
880000,Nelson,Northern Metropolitan
1450000,Nelson,Northern Metropolitan
856000,Nelson,Northern Metropolitan
885500,Collins,Northern Metropolitan
1680000,Nelson,Northern Metropolitan
730000,Nelson,Northern Metropolitan
825000,Jellis,Northern Metropolitan
533000,Jellis,Northern Metropolitan
1430000,Collins,Northern Metropolitan
1506000,Nelson,Northern Metropolitan
1150000,Nelson,Northern Metropolitan
1360000,Nelson,Northern Metropolitan
640000,Miles,Northern Metropolitan
850000,Brad,Northern Metropolitan
784000,Nelson,Northern Metropolitan
680000,Nelson,Northern Metropolitan
1221000,Nelson,Northern Metropolitan
807000,Nelson,Northern Metropolitan
790000,Del,Northern Metropolitan
955000,Nelson,Northern Metropolitan
675000,Walshe,Northern Metropolitan
1010000,Jellis,Northern Metropolitan
1202000,Nelson,Northern Metropolitan
1370000,Ray,Northern Metropolitan
550000,hockingstuart,Northern Metropolitan
1000000,Jellis,Northern Metropolitan
935500,Brad,Northern Metropolitan
2250000,Peter,Northern Metropolitan
145000,Jellis,Northern Metropolitan
905000,LITTLE,Northern Metropolitan
860000,Peter,Northern Metropolitan
953000,Jellis,Northern Metropolitan
735000,Nelson,Northern Metropolitan
550000,Brace,Northern Metropolitan
1100000,Nelson,Northern Metropolitan
947000,Brad,Northern Metropolitan
500000,Jellis,Northern Metropolitan
865000,Nelson,Northern Metropolitan
466000,Nelson,Northern Metropolitan
740000,Nelson,Northern Metropolitan
812000,Nicholson,Northern Metropolitan
766000,Nicholson,Northern Metropolitan
825000,Nicholson,Northern Metropolitan
1131000,Nelson,Northern Metropolitan
1064000,Nelson,Northern Metropolitan
610000,Ray,Northern Metropolitan
1210000,Nelson,Northern Metropolitan
434000,Nelson,Northern Metropolitan
653000,Peter,Northern Metropolitan
640000,Nelson,Northern Metropolitan
820000,Peter,Northern Metropolitan
1250000,Jellis,Northern Metropolitan
1335000,Nelson,Northern Metropolitan
1900000,hockingstuart,Northern Metropolitan
1090000,ASL,Northern Metropolitan
1130000,Re,Northern Metropolitan
1145000,Nelson,Northern Metropolitan
657000,Nelson,Northern Metropolitan
763000,Woodards,Northern Metropolitan
903000,Nelson,Northern Metropolitan
1000000,Nelson,Northern Metropolitan
1742000,Nelson,Northern Metropolitan
865000,Brad,Northern Metropolitan
485000,Nelson,Northern Metropolitan
1278000,Peter,Northern Metropolitan
590000,Ray,Northern Metropolitan
1000000,Peter,Northern Metropolitan
590000,Brace,Northern Metropolitan
1030000,Considine,Northern Metropolitan
1136000,Ray,Northern Metropolitan
635000,Ray,Northern Metropolitan
1061000,Brad,Northern Metropolitan
1155000,Nelson,Northern Metropolitan
650000,RT,Northern Metropolitan
1286000,Nelson,Northern Metropolitan
885000,Nelson,Northern Metropolitan
1160000,Jellis,Northern Metropolitan
1400000,RE,Northern Metropolitan
470000,Raine,Northern Metropolitan
1260000,Jellis,Northern Metropolitan
920000,Jellis,Northern Metropolitan
841000,Re,Northern Metropolitan
537500,Nelson,Northern Metropolitan
1130000,Brad,Northern Metropolitan
598000,Nelson,Northern Metropolitan
1120000,Raine,Northern Metropolitan
870000,Nelson,Northern Metropolitan
680000,Raine,Northern Metropolitan
482500,Raine,Northern Metropolitan
825000,Ray,Northern Metropolitan
725000,Brad,Northern Metropolitan
1250000,Nelson,Northern Metropolitan
1008000,Jellis,Northern Metropolitan
599000,Ray,Northern Metropolitan
860000,Nelson,Northern Metropolitan
990000,Grantham,Northern Metropolitan
451000,RT,Northern Metropolitan
635000,Brad,Northern Metropolitan
1020000,Raine,Northern Metropolitan
967000,Nelson,Northern Metropolitan
1025000,Jellis,Northern Metropolitan
700000,Brad,Northern Metropolitan
1130000,Nelson,Northern Metropolitan
835000,Peter,Northern Metropolitan
1075000,Hodges,Northern Metropolitan
845000,Brad,Northern Metropolitan
600000,Brad,Northern Metropolitan
1461000,Jellis,Northern Metropolitan
1150000,Peter,Northern Metropolitan
515000,Ray,Northern Metropolitan
770000,Raine,Northern Metropolitan
472000,Nelson,Northern Metropolitan
901000,Peter,Northern Metropolitan
642000,Nelson,Northern Metropolitan
605000,Jellis,Northern Metropolitan
687000,Nelson,Northern Metropolitan
975000,Re,Northern Metropolitan
985000,Jellis,Northern Metropolitan
835000,hockingstuart,Northern Metropolitan
951000,Nelson,Northern Metropolitan
1370000,Nelson,Northern Metropolitan
700000,Nelson,Northern Metropolitan
810000,Nelson,Northern Metropolitan
445000,Raine,Northern Metropolitan
838000,Jellis,Northern Metropolitan
810000,Nelson,Northern Metropolitan
1150000,Nelson,Northern Metropolitan
931000,Brad,Northern Metropolitan
241000,Nelson,Northern Metropolitan
1331000,Jellis,Northern Metropolitan
1007000,Brad,Northern Metropolitan
981000,Nelson,Northern Metropolitan
570000,Peter,Northern Metropolitan
500000,Nelson,Northern Metropolitan
830000,Ray,Northern Metropolitan
1194500,hockingstuart,Northern Metropolitan
425000,Ray,Northern Metropolitan
645000,Jellis,Northern Metropolitan
895000,Nelson,Northern Metropolitan
655000,hockingstuart,Northern Metropolitan
631000,McGrath,Northern Metropolitan
600000,McGrath,Northern Metropolitan
820000,Brad,Northern Metropolitan
715000,hockingstuart,Northern Metropolitan
735000,Barry,Northern Metropolitan
864000,Nelson,Northern Metropolitan
700000,Nelson,Northern Metropolitan
735000,Nelson,Northern Metropolitan
591000,Nelson,Northern Metropolitan
860000,Nelson,Northern Metropolitan
765000,Love,Northern Metropolitan
625000,Nelson,Northern Metropolitan
745000,Raine,Northern Metropolitan
1050000,Jellis,Northern Metropolitan
782000,Barry,Northern Metropolitan
935000,First,Northern Metropolitan
1009000,Ray,Northern Metropolitan
820000,Nelson,Northern Metropolitan
780000,Nelson,Northern Metropolitan
707000,Brad,Northern Metropolitan
772000,Nelson,Northern Metropolitan
745000,Raine,Northern Metropolitan
532500,Brad,Northern Metropolitan
750000,hockingstuart,Northern Metropolitan
815000,Ray,Northern Metropolitan
637000,Brad,Northern Metropolitan
950000,hockingstuart,Northern Metropolitan
780000,hockingstuart,Northern Metropolitan
860000,Jellis,Northern Metropolitan
1172000,Ray,Northern Metropolitan
530000,Raine,Northern Metropolitan
570000,Ray,Northern Metropolitan
2000000,Ray,Northern Metropolitan
650000,Barry,Northern Metropolitan
792000,Jellis,Northern Metropolitan
720000,Nelson,Northern Metropolitan
970000,Jellis,Northern Metropolitan
750000,Jellis,Northern Metropolitan
890000,LITTLE,Northern Metropolitan
1260000,Jellis,Northern Metropolitan
855000,Nelson,Northern Metropolitan
1260000,Jellis,Northern Metropolitan
1320000,Nelson,Northern Metropolitan
1430000,Jellis,Northern Metropolitan
1125000,Nelson,Northern Metropolitan
950000,Jellis,Northern Metropolitan
910000,Jellis,Northern Metropolitan
452000,Jellis,Northern Metropolitan
440000,Collins,Northern Metropolitan
415000,Biggin,Northern Metropolitan
